"_id","first_name","last_name","GP","Min_per","stops","oreb","dreb","treb","ast","stl","blk","pts"
"65d5e15f016cc2be02fff1dc","Chance","McSpadden","30","40","78.2407","0.3","1.3667","1.6667","1.5333","0.5333","0.1","5.6333"
"65d5e15f016cc2be020011a4","","","31","36.1","90.8752","1.9355","2.5806","4.5161","0.5161","0.3226","0.5806","4.1935"
"65d5e15f016cc2be02000517","","","31","18.1","50.0193","1.129","1.3548","2.4839","0.129","0.3226","0.0968","2.7097"
"65d5e15f016cc2be0200147f","Josh","McSwiggan","29","75.7","128.545","0.625","3","3.625","1.25","0.5312","0.2188","10.875"
"65d5e15d016cc2be02ffa1d0","Ryan","McTavish","27","23.7","35.0229","0.2593","0.6296","0.8889","0.0741","0.1481","0.0741","1.1481"
"65d5e15b016cc2be02ff6402","Brandon","McThay","26","80.2","130.991","0.6538","2.1538","2.8077","2.3077","1.1154","0.0385","12.2692"
"65d5e15f016cc2be02ffeccc","Jack","McVeigh","34","42.1","87.0918","0.7059","1.9412","2.6471","1.0294","0.4118","0.1471","4.8235"
"65d5e15d016cc2be02ff97a7","Steve","McWhorter","33","37","86.9272","0.1818","1.1818","1.3636","1.3333","0.7576","0.0606","2.8788"
"65d5e160016cc2be02002763","Angus","McWilliam","2","0.4","0.579553","1.5","0","1.5","0","0","0","0"
"65d5e15f016cc2be0200041f","Johnny","McWilliams","20","8.3","16.891","0.1818","0.2727","0.4545","0.1364","0.2273","0","1.1818"
"65d5e15e016cc2be02ffdacd","Ty'Shaun","Mccollum","5","0.4","0.410118","0","0","0","0","0","0","0"
"65d5e160016cc2be02003a03","Mekhi","Mccray","4","0.2","0.291809","0","0","0","0","0","0","0"
"65d5e15c016cc2be02ff7d99","Raphael","Mcdonald","6","1.2","1.52127","0.1667","0.1667","0.3333","0.1667","0","0","0"
"65d5e15e016cc2be02ffdb26","Philip","Mcgloin","5","0.4","1.66818","0","0.6","0.6","0.2","0","0","0"
"65d5e15f016cc2be02000481","Tre","Mckeithen","6","0.9","1.57864","0.1429","0.5714","0.7143","0","0","0","0.7143"
"65d5e160016cc2be02003b73","","","7","4.7","6.70478","0.7143","0.8571","1.5714","0.2857","0","0","2.5714"
"65d5e15d016cc2be02ffa836","Malcolm","Mcmillan","29","73.5","145.792","0.7586","2.1379","2.8966","4.0345","1.1724","0.3103","2.4138"
"65d5e15c016cc2be02ff85c0","Rod","Mcreynolds","4","0.6","","","","","","","",""
"65d5e15e016cc2be02ffc646","Paul","Mcroberts","13","19.2","42.7226","1","1.1538","2.1538","1.1538","1.1538","0.2308","5.9231"
"65d5e15c016cc2be02ff6827","Trent","Meacham","34","76.4","166.407","0.2353","2.2353","2.4706","2.7059","0.9118","0.1176","10.1765"
"65d5e15c016cc2be02ff6c59","Tim","Meadows","28","64.1","133.599","1.2143","1.9643","3.1786","1.25","1.3214","0","8.5714"
"65d5e160016cc2be02003355","Mike","Meadows","17","10.3","21.4149","0.1579","0.3158","0.4737","0.7368","0.5263","0","1.8421"
"65d5e160016cc2be0200425d","Michael","Meadows","18","59.7","82.4042","0.7368","1.4211","2.1579","2.5263","0.5263","0.0526","10.5263"
"65d5e15f016cc2be0200128c","Harrison","Meads","22","23.6","44.8809","0.7826","1.3043","2.087","0.0435","0.2174","0.2174","3.3043"
"65d5e161016cc2be02004c0c","Braxton","Meah","21","21.7","33.2973","1.1304","1.1304","2.2609","0.087","0.1739","0.4783","2.7826"
"65d5e15f016cc2be02ffffac","Morgan","Means","26","54.6","105.024","0.4138","2.2414","2.6552","2.069","0.931","0","6.7241"
"65d5e15c016cc2be02ff7eab","Donte","Medder","33","31","69.1934","0.0606","0.7576","0.8182","1.1212","0.5455","0.0303","4.9697"
"65d5e15e016cc2be02ffde01","Lester","Medford","33","73.5","143.992","0.3235","1.0882","1.4118","3.1176","1.5","0.0882","7.6176"
"65d5e161016cc2be02004de3","Eloy","Medina","3","1.2","1.99481","0","0.2","0.2","0","0.2","0","1.2"
"65d5e15c016cc2be02ff71aa","Mirza","Medinic","18","7.5","11.9289","0.0556","0.2778","0.3333","0.1667","0.0556","0.2778","0.6667"
"65d5e15d016cc2be02ffa201","Mark","Medley","1","0.5","1.07465","0","1","1","0","0","0","1"
"65d5e160016cc2be02002586","Brendan","Medley-Bacon","30","23.6","62.9645","0.8667","1.9667","2.8333","0.2333","0.0667","0.5333","2.3667"
"65d5e15c016cc2be02ff8552","Preston","Medlin","21","15.8","28.8918","0.0476","0.6667","0.7143","0.5714","0.0952","0.0476","3.619"
"65d5e15c016cc2be02ff76db","Carlos","Medlock","30","87.6","181.912","0.6","2.9333","3.5333","3.8333","1.4667","0.0667","16.2"
"65d5e15c016cc2be02ff8389","DeAndre","Medlock","8","3.8","6.18697","0.375","0.375","0.75","0.125","0","0.125","0.625"
"65d5e15e016cc2be02ffd970","Sharief","Medlock","1","0.1","0.0782591","0","0.25","0.25","0","0.5","0","0.75"
"65d5e15f016cc2be02ffff31","Shaheed","Medlock","2","0.1","0.621357","0","0.3333","0.3333","0","0","0","0.6667"
"65d5e15e016cc2be02ffc65e","Travis","Meeker","20","7.1","9.11916","0.1","0.3","0.4","0.2","0","0.05","0.25"
"65d5e15c016cc2be02ff69e9","Jodie","Meeks","36","85.9","213.232","0.5278","2.8611","3.3889","1.75","1.3333","0.1389","23.7222"
"65d5e15e016cc2be02ffcaf1","Kennedy","Meeks","34","40.4","123.687","2.3529","3.7353","6.0882","0.7647","0.3235","0.7941","7.5588"
"65d5e15f016cc2be0200145d","John","Meeks","28","11.9","25.7527","0.3571","0.5714","0.9286","0.3214","0.0714","0","1.8929"
"65d5e160016cc2be02003782","Zane","Meeks","31","41.5","97.0912","1.0323","2.7097","3.7419","0.7419","0.2581","0.2258","6.4194"
"65d5e15e016cc2be02ffc686","Tosin","Mehinti","29","30.2","76.5557","1.4138","1.7241","3.1379","0.1379","0.2414","1.1034","2.931"
"65d5e15c016cc2be02ff6ed1","Tony","Meier","29","54.3","114.653","1.069","3.4138","4.4828","0.7241","0.1379","0.5172","6.8276"
"65d5e15e016cc2be02ffdedb","Joshua","Meier","28","52.1","92.8584","2.129","1.871","4","0.6129","0.6129","0.5484","5"
"65d5e15d016cc2be02ffb9ed","Dwight","Meikle","31","46.2","122.093","1.2258","3.2581","4.4839","0.7742","0.5161","0.4194","5.8065"
"65d5e15e016cc2be02ffc66e","Luke","Meikle","14","3.9","10.3974","0.3571","0.6429","1","0.0714","0","0.2857","0.7143"
"65d5e15f016cc2be02fff008","Lukas","Meisner","32","34.8","86.734","0.9062","2.3125","3.2188","0.6875","0.2812","0.4688","4.1562"
"65d5e15c016cc2be02ff65d2","Eric","Meister","29","51.8","116.375","2","2.8966","4.8966","0.5517","0.4483","0.931","6.6552"
"65d5e15c016cc2be02ff6f34","Stevie","Mejia","34","32.7","82.1291","0.0588","0.9706","1.0294","2.0588","0.7353","0","2.5"
"65d5e15f016cc2be0200043f","Chris","Mejia","20","8.7","13.6383","0.0455","0.2727","0.3182","0.1818","0.0455","0.0455","1.9545"
"65d5e15d016cc2be02ffa4e0","Youssef","Mejri","9","1.1","2.06512","0","0.2222","0.2222","0.2222","0","0","0.2222"
"65d5e161016cc2be02004b3c","Jordan","Meka","1","0.8","1.06606","0","1","1","0","0","0","0"
"65d5e15c016cc2be02ff675a","Yves","Mekongo Mbala","23","54.6","119.452","1.4348","4.6087","6.0435","1.6522","0.4783","0.4783","10.3913"
"65d5e15e016cc2be02ffdd94","Christian","Mekowulu","26","54.4","118.725","1.5","3.8077","5.3077","0.3846","0.6154","0.6923","8"
"65d5e15c016cc2be02ff815a","Dean","Melchionni","4","0.7","0.857073","0.5","0","0.5","0","0","0","0"
"65d5e15f016cc2be02ffec95","Daniel","Melifonwu","27","22.4","43.8601","0.5185","1.1111","1.6296","0.037","0.0741","0.6296","1.2593"
"65d5e15d016cc2be02ffa5cd","Drew","Mellon","1","0.1","0.14274","0","0","0","0","0","0","0"
"65d5e15e016cc2be02ffd9e6","Garvey","Melmed","29","27.3","42.4292","0.2414","0.7241","0.9655","0.3448","0.1379","0","0.6897"
"65d5e15d016cc2be02ff905a","Fab","Melo","32","23","64.0055","0.6562","1.2812","1.9375","0.25","0.3125","0.7812","2.4062"
"65d5e160016cc2be020039ab","Austin","Meloche","5","0.6","0.750075","0","0","0","0.1429","0","0","0.1429"
"65d5e15c016cc2be02ff677a","Rodrigue","Mels","30","45.2","126.901","0.7333","1.8333","2.5667","1.3","1.5667","0.2","9.1333"
"65d5e15e016cc2be02ffdf6e","Silas","Melson","31","20","53.0541","0.1613","0.5806","0.7419","0.3226","0.5161","0.0645","3.2258"
"65d5e15f016cc2be0200032a","De'Anthony","Melton","36","67.3","219.037","1.3889","3.3333","4.7222","3.4722","1.9167","1.0278","8.3333"
"65d5e160016cc2be020027d2","Rod","Melton","11","18.4","35.6522","0.6923","1.5385","2.2308","1.0769","0.8462","0.0769","7.8462"
"65d5e160016cc2be020039b4","CJ","Melton","27","13.3","25.8357","0.5862","0.5862","1.1724","0.2414","0.1724","0.1034","1.1379"
"65d5e15c016cc2be02ff6e91","Sterling","Melville","18","7.4","14.8553","0.4444","0.4444","0.8889","0","0.1667","0.0556","0.7222"
"65d5e15d016cc2be02ff92bb","Tyler","Melville","28","48.7","87.1371","0.3929","1.3214","1.7143","1.9286","0.7143","0.1071","7.3214"
"65d5e15d016cc2be02ffb9c8","Myles","Melville","4","0.5","1.03323","0","0.25","0.25","0","0","0","0.5"
"65d5e15c016cc2be02ff6c26","Rod","Melvin","33","74","168.234","0.3636","2.303","2.6667","3.3636","1.1212","0.1818","4.8182"
"65d5e15c016cc2be02ff818d","Brennen","Melvin","18","18.7","38.528","0.3333","1.0556","1.3889","0.9444","0.6111","0.0556","1.7778"
"65d5e15d016cc2be02ff9207","Cleveland","Melvin","27","56.4","129.465","2.2222","2.7407","4.963","0.7037","0.963","1.4815","14.2963"
"65d5e160016cc2be02003cc1","Mike","Melvin","27","30.5","60.0999","0.4333","1","1.4333","1.9667","0.7","0","3.9"
"65d5e161016cc2be02004afe","Jamel","Melvin","19","25","32.1911","0.9","1.05","1.95","0.3","0.05","0.45","1.55"
"65d5e15e016cc2be02ffda47","Bishop","Mency","29","72.2","124.663","0.8438","2.4062","3.25","1.125","0.5312","0.25","7.75"
"65d5e15c016cc2be02ff7082","Alquan","Mendenhall","8","7","11.4916","0.125","0.5","0.625","0.5","0.375","0","2.875"
"65d5e15d016cc2be02ffb45e","Josh","Mendenhall","21","12.3","23.039","0.4286","0.5714","1","0.0476","0.0952","0.381","1.5238"
"65d5e161016cc2be02004e4d","Miles","Mendes","13","7.5","16.7934","0.6","1.2667","1.8667","0.8","0.4","0.2","1.0667"
"65d5e15b016cc2be02ff62ea","Leonard","Mendez","30","67.7","123.626","0.7","2","2.7","1.3667","0.9667","0.2","8.5333"
"65d5e15e016cc2be02ffdd2b","Corey","Mendez","7","4.9","7.10304","0","0.5556","0.5556","0.6667","0","0.1111","1.2222"
"65d5e15b016cc2be02ff6288","Orlando","Mendez-Valdez","33","83.9","186.94","1.303","2.8485","4.1515","4.1818","1.1818","0.2121","14.4545"
"65d5e161016cc2be02004cfd","Sebastian","Mendoza","19","53.6","69.8496","0.4286","2.1905","2.619","0.7619","0.6667","0.3333","7.0476"
"65d5e15f016cc2be02fff41a","Blair","Mendy","2","0.3","0.437864","0","0","0","0","0","0","0"
"65d5e160016cc2be020029a7","Yannis","Mendy","33","42.2","92.2986","1.6571","2.2","3.8571","0.5714","0.3714","0.0857","5.6571"
"65d5e161016cc2be02004c7e","Charles","Mendys","6","1.5","1.50269","0","0.1429","0.1429","0","0","0","0"
"65d5e15d016cc2be02ffa7ec","Trevor","Menke","3","0.6","0.647799","0","0","0","0","0","0","0"
"65d5e161016cc2be02004edd","Sam","Mennenga","21","57.5","83.0678","1.2381","3.7143","4.9524","1.0476","0.4286","0.1905","6"
"65d5e15c016cc2be02ff8023","Kevin","Menner","24","19.8","43.7596","0.6667","1.2083","1.875","0.25","0.2083","0.125","4.125"
"65d5e15c016cc2be02ff8159","Yaw","Mensa","6","1.1","2.07795","0","0","0","0","0.1667","0","0.1667"
"65d5e15b016cc2be02ff63a9","Nate","Mensah","6","1","2.581","0.1667","0.6667","0.8333","0","0","0","0"
"65d5e15c016cc2be02ff6b12","Kwasi","Mensah","7","0.7","1.2671","0","0.1429","0.1429","0.1429","0","0","0"
"65d5e15f016cc2be020014c8","Souf","Mensah","26","12.1","23.8041","0.2593","0.5556","0.8148","0.4815","0.1481","0.037","0.6296"
"65d5e160016cc2be020024d8","Nathan","Mensah","33","47.2","129.139","2.3529","3.1471","5.5","0.5882","0.2647","1.1471","5.5882"
"65d5e160016cc2be020024db","Joel","Mensah","14","5.4","13.5545","0.2667","0.7333","1","0","0.0667","0.1333","1.1333"
"65d5e15f016cc2be02ffeb9a","Aaron","Menzies","30","39.3","97.2937","1.4","3.1667","4.5667","0.2667","0.1667","0.4667","3.7"
"65d5e15c016cc2be02ff6cf8","Rudy","Meo","15","17.8","31.6865","0.2","1.4667","1.6667","0.9333","0.2667","0","3.9333"
"65d5e15d016cc2be02ffb815","Ramon","Mercado","31","56.5","129.194","0.6129","2.5484","3.1613","0.9677","0.7419","0.2581","7.871"
"65d5e15b016cc2be02ff6313","Derrick","Mercer","32","92.4","198.211","0.6562","3.5625","4.2188","4.375","1.1562","0.125","11.7188"
"65d5e15c016cc2be02ff6ee1","Mike","Mercer","4","10","17.6949","1.25","0.75","2","1.5","1.5","0","8.5"
"65d5e15c016cc2be02ff6fda","Daniel","Mercer","28","28.8","55.311","0.8929","1.2143","2.1071","0.2143","0.1429","0.0714","2.2857"
"65d5e15e016cc2be02ffda0e","Mack","Mercer","28","14.3","33.5315","0.4828","0.8621","1.3448","0.4483","0.0345","0.4138","3.1724"
"65d5e15e016cc2be02ffdde4","Dinero","Mercurius","28","30.5","58.2573","0.5517","1.3448","1.8966","0.7241","0.3793","0","3.3448"
"65d5e15e016cc2be02ffc77d","Jonah","Meredith","3","0.4","0.539854","0","0","0","0","0","0","0"
"65d5e15f016cc2be02ffec6e","Scott","Meredith","12","3.8","6.59234","0.0833","0.1667","0.25","0.1667","0.1667","0","0.25"
"65d5e160016cc2be020025f3","Gabe","Merete","1","0.1","0.113432","0.5","0","0.5","0","0","0","1.5"
"65d5e161016cc2be02004b73","Andrew","Merfeld","5","0.8","1.35967","0","0.2","0.2","0","0","0","0.4"
"65d5e15d016cc2be02ffa709","Luke","Mergerson","8","6.4","14.007","0.625","1.5","2.125","0.125","0.25","0.125","2.25"
"65d5e15c016cc2be02ff837c","Jonathan","Merit","4","0.6","1.58953","0","0","0","0.25","0.25","0","0"
"65d5e15c016cc2be02ff8057","Chris","Meriweather","7","1.4","2.51479","0","0.2857","0.2857","0.2857","0","0","0.2857"
"65d5e15c016cc2be02ff7182","Chris","Meriwether","5","0.7","0.960995","0","0","0","0","0","0","0.4"
"65d5e15c016cc2be02ff6db6","Kelly","Merker","6","1.5","4.72903","0.3333","1","1.3333","0","0","0.1667","0.5"
"65d5e161016cc2be02004f8e","Alex","Merkviladze","21","70.4","109.189","1.2273","5.7273","6.9545","1","0.3636","0.2273","9.9545"
"65d5e15b016cc2be02ff657d","Chris","Merriewether","29","17.8","41.9694","0.4828","0.7586","1.2414","0.6207","0.2414","0.0345","0.7586"
"65d5e15b016cc2be02ff62cd","Avery","Merriex","24","17.8","26.4531","0.1667","0.4583","0.625","0.25","0.1667","0","0.9167"
"65d5e15e016cc2be02ffdd5b","Jimmy","Merrill","7","1.2","2.61067","0.1429","0.1429","0.2857","0","0.1429","0","0.5714"
"65d5e15f016cc2be02000367","Sam","Merrill","30","66.5","144.069","0.3871","2.6774","3.0645","3.129","0.9677","0.1613","9.3548"
"65d5e15b016cc2be02ff6263","David","Merritt","34","32.9","65.9306","0.1176","0.7059","0.8235","0.9706","0.4412","0","1.7941"
"65d5e15c016cc2be02ff6e13","Jeffrey","Merritt","22","14.2","32.1304","0.2727","0.9091","1.1818","0.4091","0.4091","0","1.5455"
"65d5e160016cc2be020038b0","Corbin","Merritt","8","1.2","4.23104","0.25","0.25","0.5","0","0.125","0.25","0.875"
"65d5e15e016cc2be02ffc719","","","34","66.4","194.624","2.0588","4.3235","6.3824","1.1471","1.4412","0.2353","9.6471"
"65d5e15e016cc2be02ffdeec","Marcus","Merriweather","25","21.5","29.0015","0.1923","0.6154","0.8077","0.6538","0.1538","0.0385","3.5"
"65d5e15c016cc2be02ff80c6","Travis","Mertens","28","69.5","155.229","2.0357","4.7143","6.75","1.7857","1","0.3929","9.7857"
"65d5e15c016cc2be02ff66c0","Darryl","Merthie","29","42.4","81.5131","0.2759","1.3103","1.5862","1.6552","0.6897","0.069","4.5517"
"65d5e15c016cc2be02ff7022","Lorne","Merthie","28","72.9","160.647","0.4286","2.7143","3.1429","2.2857","1.6786","0.0357","9.4643"
"65d5e161016cc2be02004c55","Sam","Mervis","4","0.5","1.52348","0","0","0","0","0.2","0","0.4"
"65d5e15c016cc2be02ff7229","Nikita","Mescheriakov","23","25.2","47.039","0.4783","1","1.4783","0.5652","0.3913","0.087","2.7391"
"65d5e15d016cc2be02ffbb53","Jon","Mesghna","25","54.7","94.2651","0.36","2.76","3.12","1.04","0.4","0","6.64"
"65d5e15d016cc2be02ff964b","Michael","Messer","25","62.5","97.3188","1","2.16","3.16","1.72","0.6","0.32","8.24"
"65d5e15f016cc2be02ffee3b","Nathan","Messer","2","0.2","0.297179","0","0","0","0.5","0","0","1.5"
"65d5e15c016cc2be02ff698f","Robin","Mestdagh","23","18.4","33.887","0.0435","0.7826","0.8261","0.6957","0.3913","0","1.4348"
"65d5e15e016cc2be02ffc9b3","Ben","Mesuda","5","0.7","2.0955","0","0.6","0.6","0","0","0","0"
"65d5e15c016cc2be02ff8339","Blake","Metcalf","32","37.1","84.8282","1.5312","2.375","3.9062","0.3438","0.3125","0.4375","2.0312"
"65d5e161016cc2be02004bfa","Kaden","Metheny","25","71.2","124.014","0.6154","2.3462","2.9615","1.9231","1.0769","0.0385","10.1923"
"65d5e15f016cc2be02001238","Wassef","Methnani","30","30.8","91.512","1.3667","2.2333","3.6","0.8333","0.3667","0.8333","6.4333"
"65d5e15f016cc2be02fff067","Malik","Metoyer","24","19.2","32.3618","0.3333","0.8333","1.1667","0.4167","0.2083","0.2083","1.5417"
"65d5e15f016cc2be02ffecd7","Chimezie","Metu","34","45.5","129.951","1.5882","2.0294","3.6176","0.5294","0.5588","1.5882","6.4412"
"65d5e15e016cc2be02ffca31","","","1","0.1","0.0925801","0","0","0","0","0","0","0"
"65d5e15c016cc2be02ff742f","David","Meyer","1","0.1","0.0973918","0","0","0","0","0","0","0"
"65d5e15d016cc2be02ff9674","Trent","Meyer","28","23","49.8826","0.1429","0.6429","0.7857","0.75","0.5","0.1429","1.8929"
"65d5e15d016cc2be02ffa3c2","Shawn","Meyer","4","0.4","1.04998","0","0.25","0.25","0","0","0","0.5"
"65d5e15e016cc2be02ffcd83","Kyle","Meyer","12","3.8","10.4471","0.3333","0.9167","1.25","0.3333","0.0833","0.0833","0.5"
"65d5e15e016cc2be02ffd93a","Daniel","Meyer","20","7.3","15.6612","0.4286","1.0476","1.4762","0.0476","0.0476","0.1905","1.4762"
"65d5e15e016cc2be02ffddd8","Luke","Meyer","29","39.5","78.1317","0.75","2.0312","2.7812","0.4375","0.2812","0.5312","5.5312"
"65d5e15f016cc2be02000319","Austin","Meyer","32","24.4","65.8642","0.9118","1.2353","2.1471","0.1765","0.2353","0.5882","2.5294"
"65d5e15c016cc2be02ff6764","Jerome","Meyinsse","17","13.1","24.0038","0.7647","0.8235","1.5882","0.0588","0.0588","0.4118","1.7059"
"65d5e15d016cc2be02ffa3da","Joe","Mezher","4","0.2","0.203147","0","0","0","0","0","0","0"
"65d5e15f016cc2be02ffeede","Ervins","Meznieks","32","47.4","91.7825","0.5312","1.4688","2","0.9688","0.5","0.0938","3.5312"
"65d5e161016cc2be02004d5c","William","Mfum","8","1.7","3.26226","0","0.3333","0.3333","0.3333","0.2222","0","0.6667"
"65d5e15c016cc2be02ff6a8d","Bret","Michael","2","0.8","1.35831","0","0.5","0.5","1","0","0","1"
"65d5e15d016cc2be02ffb8e5","Cameron","Michael","19","14.2","28.0798","0.2632","1.0526","1.3158","0.6842","0.2632","0","2.7895"
"65d5e15d016cc2be02ffb8e9","Ethan","Michael","6","2.1","5.19589","0.1667","0.8333","1","0.8333","0.1667","0","1.3333"
"65d5e160016cc2be02002937","Alex","Michael","11","1.6","4.52842","0.0769","0.3077","0.3846","0.1538","0.3077","0","0.6154"
"65d5e161016cc2be02004c4c","JaDun","Michael","11","17.9","17.9747","0.25","1","1.25","0.1667","0","0.1667","1.3333"
"65d5e15b016cc2be02ff6345","John","Michael Hall","29","21.7","56.7263","0.4138","0.6552","1.069","0.8621","0.7241","0.1034","3"
"65d5e15d016cc2be02ffa668","James","Michael McAdoo","38","39","138.357","1.3947","2.4737","3.8684","0.2895","0.8684","0.3421","6.0526"
"65d5e15d016cc2be02ff94a6","Josh","Micheaux","30","48.7","116.315","1.4667","2.2","3.6667","2.4","1.0667","0.3667","6.5333"
"65d5e15b016cc2be02ff629f","Jean","Michel Yotio","27","14.1","29.2281","0.4815","0.7407","1.2222","0.1481","0.1111","0.1111","1.1852"
"65d5e15e016cc2be02ffd94a","Oskar","Michelsen","31","44.3","82.8248","0.375","1.5","1.875","0.8438","0.3125","0.1562","5.5938"
"65d5e15d016cc2be02ffa306","Shelton","Mickell","23","14.9","28.4418","0.2174","0.2174","0.4348","0.5217","0.3913","0.0435","1.7391"
"65d5e15d016cc2be02ffa93c","Hunter","Mickelson","32","42.8","116.886","1.375","2.3438","3.7188","0.4375","0.5","2.25","5.1562"
"65d5e15e016cc2be02ffdb8f","Ba'Shawn","Mickens","12","1","1.18341","0","0","0","0.0833","0","0","0.6667"
"65d5e15e016cc2be02ffc61c","Jordan","Mickey","34","81.2","233.173","2.2647","5.5882","7.8529","1.0588","0.6176","3.1176","12.7353"
"65d5e15f016cc2be02fff102","Kevin","Mickle","27","19.2","40.8521","0.7037","0.8889","1.5926","0.2222","0.2222","0.1481","1.4074"
"65d5e15d016cc2be02ffb8c1","Stefan","Micovic","6","1.9","3.89229","0","0","0","0","0.1667","0.3333","0"
"65d5e15c016cc2be02ff73bb","Rico","Middlebrook","4","0.3","0.749157","0.25","0.25","0.5","0","0","0","0"
"65d5e15c016cc2be02ff6aea","Jeffery","Middlebrooks","18","7.3","14.2975","0.1667","0.3333","0.5","0.9444","0.1667","0","0.5"
"65d5e15e016cc2be02ffcc2c","Michael","Middlebrooks","4","7.4","27.5474","2.5","7.25","9.75","1","1","2","5.5"
"65d5e15c016cc2be02ff6b30","Reggie","Middleton","21","42.5","84.8142","0.5714","1.6667","2.2381","3.4286","1.1905","0.2381","5.7143"
"65d5e15c016cc2be02ff80fb","Khris","Middleton","33","52","131.273","1.2121","2.3333","3.5455","1.0303","0.8788","0.2727","7.3636"
"65d5e15d016cc2be02ffb50c","Lamont","Middleton","36","77.8","191.038","1.4167","2.7778","4.1944","2.25","0.9444","0.2222","12.3333"
"65d5e15e016cc2be02ffca60","Janarius","Middleton","31","37.6","71.9004","1.1613","1.6452","2.8065","0.129","0.1935","0.0968","4.4839"
"65d5e15f016cc2be02ffef5a","John","Middleton","8","4.2","7.95451","0.125","0.375","0.5","0","0.25","0","1.75"
"65d5e15f016cc2be020013b2","Asbjorn","Midtgaard","9","3.7","11.9126","0.3333","1.5556","1.8889","0","0.1111","0.2222","1.2222"
"65d5e15c016cc2be02ff7d7d","Matt","Mierzycki","25","39.4","109.302","1.96","3.84","5.8","0.8","0.72","0.12","7.44"
"65d5e161016cc2be02004c4e","Rifen","Miguel","12","8.8","16.7042","0.6923","0.9231","1.6154","0","0.2308","0.1538","2.9231"
"65d5e161016cc2be02004ebc","Selton","Miguel","28","69.2","130.03","0.7931","2.2759","3.069","2.2069","0.8966","0.1379","7.1724"
"65d5e15f016cc2be0200029c","Jakub","Mijakowski","9","1.2","1.64199","0","0.1111","0.1111","0.1111","0","0","0"
"65d5e15e016cc2be02ffdefc","Milan","Mijovic","26","15.5","33.0038","0.5714","0.6786","1.25","0.1429","0.2143","0","1.3929"
"65d5e15e016cc2be02ffc945","Eric","Mika","32","59.6","149.823","2.8438","3.6562","6.5","1","0.4062","0.75","11.8125"
"65d5e15d016cc2be02ff9619","Sam","Mike","24","14.4","23.6642","0.5","0.7083","1.2083","0.0417","0.0417","0.0833","0.875"
"65d5e15f016cc2be020002b6","Isiaha","Mike","32","70.9","184.951","1.3125","4.4375","5.75","1.5938","0.8125","0.8438","11.25"
"65d5e15f016cc2be02fff113","Ryan","Mikesell","22","13.2","33.2071","0.4545","1","1.4545","0.7727","0.1818","0.2273","3.0455"
"65d5e15d016cc2be02ff9600","Nemanja","Mikic","31","60.1","112.327","0.6452","2.0968","2.7419","0.7097","0.4194","0.1935","8.129"
"65d5e15e016cc2be02ffc810","Mike","Miklusak","26","49.4","89.4412","0.3846","2.4615","2.8462","1.0769","0.6154","0.1154","5.0385"
"65d5e160016cc2be02002979","Adam","Mikula","4","0.5","0.882346","0.25","0.25","0.5","0","0","0","0"
"65d5e15d016cc2be02ffa6ba","Branimir","Mikulic","29","68.6","121.595","0.7931","3.2759","4.069","1","0.3103","0.3448","5.7931"
"65d5e15d016cc2be02ffb6da","Josip","Mikulic","33","33.5","74.9965","0.6667","1.2424","1.9091","0.4848","0.2727","0.6364","4.3333"
"65d5e160016cc2be020037aa","Goran","Miladinovic","28","22.3","55.6924","1.1034","1.6897","2.7931","0.2759","0.1724","0.4483","3.7931"
"65d5e15b016cc2be02ff6205","Landon","Milbourne","35","71.7","182.427","2.6857","2.5143","5.2","0.6","1.0857","1","11.4286"
"65d5e15c016cc2be02ff69c1","Chris","Miles","32","55.2","136.547","1.5625","2.4375","4","1.3125","0.6562","0.8125","7.25"
"65d5e15c016cc2be02ff6b91","Anthony","Miles","26","40.3","67.1998","0.5769","1.6923","2.2692","1.2692","0.3846","0","5.0385"
"65d5e15c016cc2be02ff6dd2","Isacc","Miles","29","75.2","148.394","0.5862","2.4828","3.069","3.931","1.3103","0.1379","10.8621"
"65d5e15c016cc2be02ff819a","LaQuentin","Miles","22","23.1","51.503","0.3636","1.5","1.8636","1.3182","0.5","0.1364","2.8182"
"65d5e15c016cc2be02ff8288","Cameron","Miles","19","14.5","31.8093","0.0526","0.3158","0.3684","0.3684","0.7368","0","1.7368"
"65d5e15c016cc2be02ff82ea","Desean","Miles","4","1.6","2.777","0.5","0","0.5","0.25","0.25","0","0.5"
"65d5e15d016cc2be02ff931d","Bobby","Miles","27","33.9","62.6493","0.2963","0.8148","1.1111","1.6296","0.4074","0.1111","2"
"65d5e15d016cc2be02ffa692","Keaton","Miles","32","30.9","70.1085","0.9375","0.9688","1.9062","1.1562","0.375","0.375","1.4375"
"65d5e15d016cc2be02ffab73","Laquentin","Miles","24","60.3","130.168","2.375","2.75","5.125","2.9583","1.5417","0.375","15.3333"
"65d5e15d016cc2be02ffb6a0","Isaiah","Miles","12","4.7","8.12838","0.0833","0.5","0.5833","0.3333","0","0.0833","2.25"
"65d5e15f016cc2be0200048e","Dj","Miles","27","69.2","118.074","0.3448","2.1034","2.4483","1.2069","0.4483","0.0345","13.3103"
"65d5e15f016cc2be02000cd4","Will","Miles","3","0.4","1.00327","0","0.3333","0.3333","0","0","0","0"
"65d5e15f016cc2be0200139d","Kortrijk","Miles","12","1.7","2.91996","0.1429","0.3571","0.5","0.1429","0","0","0.7857"
"65d5e160016cc2be02003812","Jiovanni","Miles","7","1.6","2.50872","0.125","0.375","0.5","0.5","0.125","0","2.125"
